,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
28,Let's Go (feat. Ne-Yo),"Calvin Harris, Ne-Yo",18 Months,7w19PFbxAjwZ7UVNp9z0uT,4wkQmYpAaMe41Rc3sYZ7Vz,67,2012-10-29,232800,False,https://open.spotify.com/track/4wkQmYpAaMe41Rc3sYZ7Vz,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016
29,Flashback,Calvin Harris,Ready For The Weekend,5Zcfw8EsPjQBJZhA0EbcyM,6A8llSO9QFF4djCCmuCrNu,59,2009-08-17,227880,False,https://open.spotify.com/track/6A8llSO9QFF4djCCmuCrNu,0.266,0.95,9,-5.646,0,0.05,0.00212,0.000991,0.0922,0.158,127.986
30,One Kiss (with Dua Lipa) - Oliver Heldens Remix,"Calvin Harris, Dua Lipa, Oliver Heldens",One Kiss (with Dua Lipa) [Remixes],5vH3ugictBcayQWRWgfvpN,7b4vbqgzMhbFa0wdjfftQJ,56,2018-07-13,281267,False,https://open.spotify.com/track/7b4vbqgzMhbFa0wdjfftQJ,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97
31,Faking It (feat. Kehlani & Lil Yachty),"Calvin Harris, Kehlani, Lil Yachty, Funk Wav",Funk Wav Bounces Vol.1,2HaqChIDc5go3qxVunBDK0,0pJPdSVti6cTM1Q6xYGmcf,60,2017-06-30,240093,True,https://open.spotify.com/track/0pJPdSVti6cTM1Q6xYGmcf,0.776,0.589,9,-4.543,0,0.115,0.319,0.0,0.0715,0.668,120.034
32,We'll Be Coming Back (feat. Example),"Calvin Harris, Example",18 Months,7w19PFbxAjwZ7UVNp9z0uT,7B1Dl3tXqySkB8OPEwVvSu,64,2012-10-29,234360,False,https://open.spotify.com/track/7B1Dl3tXqySkB8OPEwVvSu,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945
33,I'm Not Alone - Radio Edit,Calvin Harris,Ready For The Weekend,5Zcfw8EsPjQBJZhA0EbcyM,07POri5O6Xu0aVZzlvOcpy,62,2009-08-17,210973,False,https://open.spotify.com/track/07POri5O6Xu0aVZzlvOcpy,0.597,0.684,7,-6.614,1,0.0321,0.00481,0.105,0.317,0.435,130.99
35,Open Wide (feat. Big Sean),"Calvin Harris, Big Sean",Motion,48zisMeiXniWLzOQghbPqS,64j3Bd62HTe0pclk8Aq9BE,58,2014-10-31,187547,True,https://open.spotify.com/track/64j3Bd62HTe0pclk8Aq9BE,0.76,0.943,1,-2.703,1,0.0363,0.0698,0.0,0.525,0.686,127.976
36,Giant (with Rag'n'Bone Man) - Robin Schulz Remix,"Calvin Harris, Rag'n'Bone Man, Robin Schulz",Giant (with Rag'n'Bone Man) [Remixes],1z9yyq4FAPSplsvP7hvwWw,7kLWq3Z9XSs8cHTLB9nl0w,51,2019-03-08,193297,False,https://open.spotify.com/track/7kLWq3Z9XSs8cHTLB9nl0w,0.544,0.88,1,-4.917,0,0.245,0.0634,0.0159,0.453,0.491,126.06
37,You Used to Hold Me,Calvin Harris,Ready For The Weekend,5Zcfw8EsPjQBJZhA0EbcyM,6DpVLCKsNQXDmYdNdcNGnR,53,2009-08-17,229173,False,https://open.spotify.com/track/6DpVLCKsNQXDmYdNdcNGnR,0.626,0.968,11,-6.014,0,0.0462,0.0205,0.0,0.321,0.176,128.969
38,"New To You (with Normani, Tinashe, & Offset)","Calvin Harris, Normani, Tinashe, Offset","New To You (with Normani, Tinashe, & Offset)",6EfbY42O3BlghXBwGDAnW9,22PTmk4mzAVi92WiQPAcFp,54,2022-07-29,302952,True,https://open.spotify.com/track/22PTmk4mzAVi92WiQPAcFp,0.728,0.707,5,-5.09,0,0.0436,0.371,0.00107,0.126,0.802,96.023
39,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","Calvin Harris, Young Thug, Pharrell Williams, Ariana Grande, Funk Wav",Funk Wav Bounces Vol.1,2HaqChIDc5go3qxVunBDK0,60APt5N2NRaKWf5xzJdzyC,56,2017-06-30,229160,True,https://open.spotify.com/track/60APt5N2NRaKWf5xzJdzyC,0.784,0.728,0,-4.549,0,0.0539,0.34,0.0,0.222,0.713,110.165
40,Live Without Your Love (with Steve Lacy),"Love Regenerator, Steve Lacy, Calvin Harris",Live Without Your Love (with Steve Lacy),2st44QXoemztnPKY99Yalg,3XnvNOjFKyFyNvxlXy1DXm,55,2020-07-16,205125,False,https://open.spotify.com/track/3XnvNOjFKyFyNvxlXy1DXm,0.67,0.833,7,-8.365,1,0.0522,0.132,0.195,0.109,0.522,127.984
41,Ready for the Weekend,Calvin Harris,Ready For The Weekend,5Zcfw8EsPjQBJZhA0EbcyM,7sSqDlt9r1chzQEv6FPWKt,52,2009-08-17,217133,False,https://open.spotify.com/track/7sSqDlt9r1chzQEv6FPWKt,0.818,0.713,9,-4.813,0,0.0375,0.126,3.2e-05,0.0382,0.937,137.969
42,Nothing More To Say (with 6LACK & Donae’o),"Calvin Harris, 6LACK, Donae'o",Funk Wav Bounces Vol. 2,49DV9eFp2xTdtO7veew5xS,4hvWEdTLJxrZsDDjUEcHvy,51,2022-08-05,233974,False,https://open.spotify.com/track/4hvWEdTLJxrZsDDjUEcHvy,0.799,0.726,5,-5.596,0,0.0369,0.287,6.83e-05,0.255,0.87,109.983
43,Prayers Up (feat. Travis Scott & A-Trak),"Calvin Harris, Travis Scott, A-Trak, Funk Wav",Funk Wav Bounces Vol.1,2HaqChIDc5go3qxVunBDK0,4KaIJ1FWXUoAAnOts1YWjD,54,2017-06-30,204280,True,https://open.spotify.com/track/4KaIJ1FWXUoAAnOts1YWjD,0.821,0.637,9,-4.276,0,0.161,0.433,0.0,0.209,0.778,86.01
45,New Money (with 21 Savage),"Calvin Harris, 21 Savage",New Money (with 21 Savage),1aRWXKL4e4pFg6Z3ObHKKw,5ycvEFxPeQqqkdOUgWhrJl,53,2022-07-01,170322,True,https://open.spotify.com/track/5ycvEFxPeQqqkdOUgWhrJl,0.875,0.831,11,-5.991,1,0.0772,0.278,1.69e-05,0.0877,0.742,91.99
46,"Woman Of The Year (with Stefflon Don, Chlöe & Coi Leray)","Calvin Harris, Stefflon Don, Chlöe, Coi Leray",Funk Wav Bounces Vol. 2,49DV9eFp2xTdtO7veew5xS,2Tg6UGiplOTWZalFj1eY6y,50,2022-08-05,206136,True,https://open.spotify.com/track/2Tg6UGiplOTWZalFj1eY6y,0.808,0.816,8,-4.3,0,0.0463,0.368,0.00123,0.306,0.962,96.982
47,We Can Come Together,"Love Regenerator, Eli Brown, Calvin Harris",We Can Come Together,2fQHFbvrb4zGAVXTR7DN4q,0YG1fyqSZpuIfNlkOeN3eD,48,2021-08-13,216984,False,https://open.spotify.com/track/0YG1fyqSZpuIfNlkOeN3eD,0.685,0.922,10,-7.416,1,0.0364,0.00563,0.00149,0.0904,0.422,124.988
48,Lonely (feat. Sananda Maitreya),"Love Regenerator, Riva Starr, Calvin Harris, Sananda Maitreya",Lonely (feat. Sananda Maitreya),154V38RtyuJFnlK8WsLtT5,2tZaIi32T3Fwn6GqD8Jcii,46,2022-01-21,170326,False,https://open.spotify.com/track/2tZaIi32T3Fwn6GqD8Jcii,0.628,0.915,0,-3.91,1,0.0424,0.079,0.269,0.0847,0.569,123.97
49,Moving [edit],"Love Regenerator, Eli Brown, Calvin Harris",Moving,1SoFbdEmEiFgpstKwJ8Iyh,6KpGyJIyA75C0XyAkIcpZn,47,2020-04-03,193132,False,https://open.spotify.com/track/6KpGyJIyA75C0XyAkIcpZn,0.645,0.96,4,-6.497,1,0.0399,0.0773,0.00641,0.594,0.637,127.999
50,Somebody Else (with Jorja Smith & Lil Durk),"Calvin Harris, Jorja Smith, Lil Durk",Funk Wav Bounces Vol. 2,49DV9eFp2xTdtO7veew5xS,5BchaCO4QMiAIugGp5UpUX,47,2022-08-05,178561,True,https://open.spotify.com/track/5BchaCO4QMiAIugGp5UpUX,0.707,0.78,10,-3.881,0,0.0304,0.253,1.16e-06,0.35,0.951,89.986
0,Shameless,Camila Cabello,Romance,3Vsbl0diFGw8HNSjG8ue9m,2ogKhhoMClkFXek7ZgxAhN,85,2019-12-06,219742,False,https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN,0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607
1,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),0xzScN8P3hQAz3BT3YYX5w,6v3KW9xbzN5yKLt9YKDYA2,81,2019-06-19,190800,False,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967
2,Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),6FIMt58naoGYrOe4Wn2P3n,0QBzMgT7NIeoCYy3sJCof1,78,2022-03-04,206071,False,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996
3,Havana (feat. Young Thug),"Camila Cabello, Young Thug",Camila,2vD3zSQr8hNlg0obNel4TE,1rfofaqEpACxVEHIZBJe6W,80,2018-01-12,217307,False,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988
4,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran, Camila Cabello, Cardi B",No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,4vUmTMuQqjdnvlZmAH61Qk,75,2019-07-12,204467,False,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989
5,Beautiful (feat. Camila Cabello),"Bazzi, Camila Cabello",Beautiful (feat. Camila Cabello),6hCR3zQtRH0IgookOYt771,4VUwkH455At9kENOfzTqmF,73,2018-08-02,180000,False,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027
6,Don't Go Yet,Camila Cabello,Don't Go Yet,4gxhWdfO9qAogokjIc2bPZ,1058fW9H3fZA6QjYCdOBad,71,2021-07-23,164842,False,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108
7,Ambulancia,"Camilo, Camila Cabello",De Adentro Pa Afuera,1UTDgnpHmthIsdzSxbhpV2,5OPte07J5hRK1pTn0f7ldr,67,2022-09-06,212827,False,https://open.spotify.com/track/5OPte07J5hRK1pTn0f7ldr,0.821,0.583,7,-6.028,1,0.0472,0.318,0.0,0.313,0.795,132.056
8,Never Be the Same,Camila Cabello,Camila,2vD3zSQr8hNlg0obNel4TE,4eWQlBRaTjPPUlzacqEeoQ,73,2018-01-12,226973,False,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
9,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",Handwritten,6sUOosXuYt0oUeczJRbedZ,2GyA33q5rti5IxkMQemRDH,73,2015-04-14,223853,False,https://open.spotify.com/track/2GyA33q5rti5IxkMQemRDH,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939
10,Bad Things (with Camila Cabello),"Machine Gun Kelly, Camila Cabello",bloom,3yWRq9Dd2UO5xyqxTjLDmp,1PSBzsahR2AKwLJgx8ehBj,72,2017-05-12,239293,False,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853
11,Mi Persona Favorita,"Alejandro Sanz, Camila Cabello",#ELDISCO,3RSownGSkhJPRmzLddzsUd,1O4dGIPUXUanseRdv4fNzw,65,2019-04-04,239972,False,https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw,0.582,0.659,8,-7.511,1,0.114,0.543,0.0,0.0656,0.583,155.957
12,KU LO SA (with Camila Cabello),"Oxlade, Camila Cabello",KU LO SA (with Camila Cabello),0Pkjt4TMwpQJRrskYaZIny,0HihDC6qQ8MChAhjfW3gMU,66,2022-12-09,148800,False,https://open.spotify.com/track/0HihDC6qQ8MChAhjfW3gMU,0.585,0.641,10,-5.053,0,0.085,0.631,0.0,0.2,0.828,93.058
13,Crying in the Club,Camila Cabello,Crying in the Club,7s5gKFHMzzMHyLE2KFXNkR,1SJtlNRJDeYHioymcvsqev,70,2017-05-18,216391,False,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227
14,Hasta Los Dientes,"Camila Cabello, Maria Becerra",Familia,5Nn3fX7CuJo7tbibtqASmf,2U0jWXrxJUzWVlLsHttAXJ,63,2022-04-08,188561,False,https://open.spotify.com/track/2U0jWXrxJUzWVlLsHttAXJ,0.831,0.697,1,-5.298,0,0.0483,0.175,0.0,0.0757,0.964,120.047
15,Liar,Camila Cabello,Romance,3Vsbl0diFGw8HNSjG8ue9m,073ILU1C3APNRGF66VhtyA,65,2019-12-06,207039,False,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016
16,Consequences,Camila Cabello,Camila,2vD3zSQr8hNlg0obNel4TE,7sTtHHrD0zDpmzQzH3zegz,65,2018-01-12,178467,False,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz,0.455,0.292,0,-6.792,1,0.0563,0.889,0.0,0.106,0.43,84.339
17,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),"Pitbull, J Balvin, Camila Cabello",Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),1wajKdkMTSqLpMinU7KNKe,6DRGwsUFQrNerxRexK7KMB,64,2017-03-10,194880,False,https://open.spotify.com/track/6DRGwsUFQrNerxRexK7KMB,0.694,0.957,9,-3.115,0,0.171,0.0243,3.4e-06,0.108,0.505,106.002
18,psychofreak (feat. WILLOW),"Camila Cabello, WILLOW",Familia,5Nn3fX7CuJo7tbibtqASmf,705dwKmZCd7ImAUyyD6Mpm,60,2022-04-08,201495,False,https://open.spotify.com/track/705dwKmZCd7ImAUyyD6Mpm,0.629,0.64,7,-7.638,0,0.0752,0.342,1.17e-05,0.0928,0.448,179.989
19,First Man,Camila Cabello,Romance,3Vsbl0diFGw8HNSjG8ue9m,6TRt2bniIq0EIlrDlje7b8,60,2019-12-06,228759,False,https://open.spotify.com/track/6TRt2bniIq0EIlrDlje7b8,0.572,0.292,7,-7.621,1,0.0364,0.906,1.04e-06,0.106,0.223,100.152
20,Something's Gotta Give,Camila Cabello,Camila,2vD3zSQr8hNlg0obNel4TE,7IL3UOlcJ6nmcCMwpnlfcA,59,2018-01-12,236360,False,https://open.spotify.com/track/7IL3UOlcJ6nmcCMwpnlfcA,0.545,0.458,5,-4.6,0,0.0279,0.367,0.0,0.118,0.164,79.943
21,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer, Travis Scott, Camila Cabello, Quavo",Know No Better,4PJtsH62RuojHmS3VCAHXx,7LJkGyL4vVrtn1mho7BmtA,62,2017-06-01,225850,False,https://open.spotify.com/track/7LJkGyL4vVrtn1mho7BmtA,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041
22,Oh Na Na,"Camila Cabello, Myke Towers, Tainy",Oh Na Na,6gkAMKnELz3nS8KtSDTPko,03NqHNdG3Ur6kciQWK6e8V,58,2021-10-29,203653,False,https://open.spotify.com/track/03NqHNdG3Ur6kciQWK6e8V,0.744,0.862,0,-3.446,1,0.0622,0.0715,5.58e-06,0.0889,0.688,115.021
23,Easy,Camila Cabello,Easy,514p9UpvibpBhShFgpZaxS,46D0hYb1B7qiU33VtXt21W,57,2019-10-11,194686,False,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073
24,This Love,Camila Cabello,Romance,3Vsbl0diFGw8HNSjG8ue9m,7cHje4KLujM18aBSLvaySE,57,2019-12-06,220072,True,https://open.spotify.com/track/7cHje4KLujM18aBSLvaySE,0.494,0.502,8,-5.75,1,0.0329,0.253,4.37e-06,0.105,0.162,179.643
25,Real Friends,Camila Cabello,Camila,2vD3zSQr8hNlg0obNel4TE,3iq9nhbI8fcnNamxMft1uv,57,2018-01-12,214387,False,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv,0.726,0.304,3,-8.677,1,0.131,0.839,0.0,0.0853,0.813,91.97
26,I Have Questions,Camila Cabello,I Have Questions,5vZ3Yotbw61UDCcyIfMcrr,3NgCzSW98SsqBdpYcnm4kv,58,2017-05-21,221881,False,https://open.spotify.com/track/3NgCzSW98SsqBdpYcnm4kv,0.393,0.555,10,-6.096,0,0.276,0.405,0.0,0.105,0.22,167.999
27,"Million To One - from the Amazon Original Movie ""Cinderella""",Camila Cabello,"Million To One (from the Amazon Original Movie ""Cinderella"")",0dGNt03cGOE1F2c9KM9wlz,3lzYrD0WcgGFiAFKkB2shE,56,2021-07-21,203661,False,https://open.spotify.com/track/3lzYrD0WcgGFiAFKkB2shE,0.511,0.466,7,-5.927,1,0.0298,0.583,0.0,0.117,0.278,150.022
28,Cry for Me,Camila Cabello,Romance,3Vsbl0diFGw8HNSjG8ue9m,1Ff71LUQO0KBk5Slu3K6Vu,57,2019-12-06,189133,False,https://open.spotify.com/track/1Ff71LUQO0KBk5Slu3K6Vu,0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058
29,She Loves Control,Camila Cabello,Camila,2vD3zSQr8hNlg0obNel4TE,5HwnezK198pJCEj1l2Adjy,59,2018-01-12,177160,False,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy,0.65,0.758,2,-4.02,1,0.116,0.166,0.0,0.0889,0.663,94.9
30,OMG (feat. Quavo),"Camila Cabello, Quavo",OMG (feat. Quavo),3Eh8juJMtjYOS4ryAtMDFJ,4xBjsLUSjcx2h7PcRikpQp,60,2017-08-03,228893,False,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953
31,Find U Again (feat. Camila Cabello),"Mark Ronson, Camila Cabello",Find U Again (feat. Camila Cabello),1GySemCUsaTUREhIPAF3hH,1HpzOCZbNWzxvvXfSGtSrX,55,2019-05-30,176417,False,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997
32,Used to This,Camila Cabello,Romance,3Vsbl0diFGw8HNSjG8ue9m,3r73OmpBtQAwMgawxOmlg0,53,2019-12-06,210002,False,https://open.spotify.com/track/3r73OmpBtQAwMgawxOmlg0,0.583,0.495,1,-7.681,0,0.0813,0.361,3.35e-06,0.348,0.364,100.047
33,Celia,Camila Cabello,Familia,5Nn3fX7CuJo7tbibtqASmf,7a2P3pskFZVe4wbvjT6NdX,51,2022-04-08,153094,False,https://open.spotify.com/track/7a2P3pskFZVe4wbvjT6NdX,0.735,0.634,9,-6.382,0,0.0802,0.154,2.33e-05,0.388,0.784,91.991
34,Mon amour (with Camila Cabello),"Stromae, Camila Cabello",Mon amour (with Camila Cabello),1SCNpF3WeEMGvZSdV1nCGa,1lLh3yUgjjt7GrtGgFdA11,53,2022-07-27,187072,True,https://open.spotify.com/track/1lLh3yUgjjt7GrtGgFdA11,0.575,0.562,11,-9.5,1,0.258,0.613,0.0,0.0968,0.902,172.497
35,Sangria Wine,"Pharrell Williams, Camila Cabello",Sangria Wine,5VsvdqQIGswqgLqRCfST0e,6XlSyYFTU1nodeWwwzVgTV,54,2018-05-18,202853,False,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV,0.831,0.713,1,-3.646,0,0.094,0.181,0.0,0.0572,0.69,132.109
36,Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Artists for Puerto Rico, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",Almost Like Praying (feat. Artists for Puerto Rico),0CrR6wiiAF5Myln0EFTRUz,3dskm5fAe8OkBtM9E0VVWx,48,2017-10-06,200457,False,https://open.spotify.com/track/3dskm5fAe8OkBtM9E0VVWx,0.471,0.791,5,-3.373,0,0.238,0.0198,0.0,0.232,0.507,188.36
37,No Doubt,Camila Cabello,Familia,5Nn3fX7CuJo7tbibtqASmf,5FLzLuPyBEppywIJprqwDz,49,2022-04-08,190872,True,https://open.spotify.com/track/5FLzLuPyBEppywIJprqwDz,0.69,0.767,4,-6.122,0,0.19,0.136,0.000913,0.28,0.591,174.221
38,Crown (with Camila Cabello & Grey),"Camila Cabello, Grey",Crown (with Camila Cabello & Grey) [From Bright: The Album],3QB2VHZ40qHxyTHSEzqthX,7qrMWXNwE1aD1o1sBnyIAh,48,2017-12-15,201520,False,https://open.spotify.com/track/7qrMWXNwE1aD1o1sBnyIAh,0.498,0.608,7,-5.435,0,0.0733,0.221,0.0,0.121,0.123,169.936
39,Love Incredible (feat. Camila Cabello),"Cashmere Cat, Camila Cabello",9,5HR24TLfeGpDT860C7qka9,6tLJ4T7PJPekOrQuSWuL0L,47,2017-04-28,179609,False,https://open.spotify.com/track/6tLJ4T7PJPekOrQuSWuL0L,0.366,0.5,10,-8.818,0,0.119,0.0574,0.0,0.2,0.205,166.834
40,Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),"J Balvin, Pitbull, Camila Cabello",Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),1ekldsstkC1zX2OZk1gVhl,1XlpaijGmAY0pWe16oucrC,46,2017-04-07,195040,False,https://open.spotify.com/track/1XlpaijGmAY0pWe16oucrC,0.713,0.952,7,-2.959,1,0.108,0.0203,2.51e-06,0.117,0.571,105.981
41,La Buena Vida,Camila Cabello,Familia,5Nn3fX7CuJo7tbibtqASmf,47bzJjh9bAbo3s3NHSK4r8,49,2022-04-08,197330,False,https://open.spotify.com/track/47bzJjh9bAbo3s3NHSK4r8,0.476,0.636,7,-6.52,1,0.039,0.0343,0.0,0.0617,0.717,179.796
42,Quiet,Camila Cabello,Familia,5Nn3fX7CuJo7tbibtqASmf,665Prhaf0Ob6J6p7SKpaQE,45,2022-04-08,163300,False,https://open.spotify.com/track/665Prhaf0Ob6J6p7SKpaQE,0.75,0.511,11,-9.143,1,0.124,0.132,0.0,0.222,0.449,90.011
0,Paradise,Coldplay,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,6nek1Nin9q48AVZcWs9e9D,85,2011-10-24,278719,False,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
1,Fix You,Coldplay,X&Y,4E7bV0pzG0LciBSWTszra6,7LVHVU3tWfcxj5aiPFEW4Q,84,2005-06-07,295533,False,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
2,Yellow,Coldplay,Parachutes,6ZG5lRT77aJ3btmArcykra,3AJwUDP919kvQ9QcozQPxg,90,2000-07-10,266773,False,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
3,Hymn for the Weekend,Coldplay,A Head Full of Dreams,3cfAM8b8KqJRoIzt3zLKqw,3RiPr603aXAoi4GHyXx0uy,84,2015-12-04,258267,False,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
4,Clocks,Coldplay,A Rush of Blood to the Head,0RHX9XECH8IVI3LNgWDpmQ,0BCPKOYdS2jbQ8iyB56Zns,83,2002-08-08,307880,False,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97
5,My Universe,"Coldplay, BTS",My Universe,39McjovZ3M6n5SFtNmWTdp,3FeVmId7tL5YN8B7R3imoM,80,2021-09-24,228000,False,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988
6,The Scientist,Coldplay,A Rush of Blood to the Head,0RHX9XECH8IVI3LNgWDpmQ,75JFxkI2RXiU7L9VXzMkle,85,2002-08-08,309600,False,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
7,Violet Hill,Coldplay,Viva La Vida or Death and All His Friends,1CEODgTmTwLyabvwd7HBty,1ZqHjApl3pfzwjweTfMi0g,67,2008-05-26,222653,False,https://open.spotify.com/track/1ZqHjApl3pfzwjweTfMi0g,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093
8,Speed of Sound,Coldplay,X&Y,4E7bV0pzG0LciBSWTszra6,7clUVcSOtkNWa58Gw5RfD4,73,2005-06-07,287907,False,https://open.spotify.com/track/7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067
9,Every Teardrop Is a Waterfall,Coldplay,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,2U8g9wVcUu9wsg6i7sFSv8,72,2011-10-24,240796,False,https://open.spotify.com/track/2U8g9wVcUu9wsg6i7sFSv8,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98
10,Sparks,Coldplay,Parachutes,6ZG5lRT77aJ3btmArcykra,7D0RhFcb3CrfPuTJ0obrod,86,2000-07-10,227093,False,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617
11,Orphans,Coldplay,Everyday Life,2FeyIYDDAQqcOJKOKhvHdr,03T4ttRCiLXST6MZjeMwmR,67,2019-11-22,197533,False,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR,0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973
12,Princess of China,"Coldplay, Rihanna",Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18,4HXOBjwv2RnLpGG4xWOO6N,71,2011-10-24,239216,False,https://open.spotify.com/track/4HXOBjwv2RnLpGG4xWOO6N,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014
13,Higher Power,Coldplay,Higher Power,6wiPmk3powmcz3G7zr6krg,0939D7aT18uBDS2MTjWzct,71,2021-05-07,211295,False,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032
